emp_no,first_name,last_name,title,from_date,salary
465391,Dipankar,Foote,Engineer,1986-01-06,40000
465391,Dipankar,Foote,Senior Engineer,1995-01-06,40000
465392,Laurentiu,Ruemmler,Senior Staff,1999-02-25,67680
465392,Laurentiu,Ruemmler,Staff,1994-02-25,67680
465413,Francoise,Oxenboll,Senior Staff,1988-07-24,79713
465443,Freyja,Straney,Senior Staff,1996-08-22,48772
465443,Freyja,Straney,Staff,1988-08-22,48772
465447,Mahmut,Kabayashi,Senior Engineer,1998-03-17,42683
465460,Shawna,Meszaros,Senior Engineer,1988-08-26,78510
465468,Chrisa,Cairo,Engineer,1996-01-27,61705
465468,Chrisa,Cairo,Senior Engineer,2001-01-26,61705
465471,Wilmer,Birta,Senior Staff,1993-05-20,82182
465471,Wilmer,Birta,Staff,1987-05-21,82182
465480,Rayond,Atrawala,Staff,1999-09-06,40000
465510,Kazuhira,Marciano,Engineer,1986-01-10,61789
465510,Kazuhira,Marciano,Senior Engineer,1991-01-10,61789
465521,KayLiang,Mersereau,Engineer,1987-08-26,43875
465521,KayLiang,Mersereau,Senior Engineer,1992-08-25,43875
465524,Falguni,Falck,Senior Staff,1991-06-15,40000
465524,Falguni,Falck,Staff,1985-06-15,40000
465537,Jaideep,Plessier,Engineer,1987-02-22,40000
465537,Jaideep,Plessier,Senior Engineer,1996-02-22,40000
465547,Bernice,Alpin,Senior Staff,1994-11-05,76663
465547,Bernice,Alpin,Staff,1987-11-05,76663
465548,Godehard,Cappelletti,Engineer,1985-06-17,40000
465548,Godehard,Cappelletti,Senior Engineer,1994-06-17,40000
465550,Chaosheng,Basagni,Senior Staff,1999-09-14,40000
465550,Chaosheng,Basagni,Staff,1993-09-14,40000
465558,Zengping,Kolinko,Senior Staff,1987-02-24,68653
465560,Berhard,Wrigley,Technique Leader,1987-08-01,59135
465581,Kiyomitsu,Highland,Engineer,1993-02-19,40000
465581,Kiyomitsu,Highland,Senior Engineer,2002-02-19,40000
465582,Licheng,Lukaszewicz,Engineer,1987-12-22,43745
465582,Licheng,Lukaszewicz,Senior Engineer,1994-12-22,43745
465596,Moss,Murtha,Senior Staff,1993-12-15,79896
465603,Uma,Lorch,Senior Staff,1994-02-08,81910
465603,Uma,Lorch,Staff,1988-02-09,81910
465609,Insup,England,Senior Staff,1985-08-08,95395
465616,Bernt,Moffat,Senior Staff,1995-10-05,55858
465616,Bernt,Moffat,Staff,1988-10-04,55858
465649,Vidar,Bresenham,Staff,1996-04-03,40000
465651,Tesuro,Ramamoorthy,Engineer,1999-03-02,40000
465657,Aiman,Garigliano,Engineer,1988-01-30,40000
465657,Aiman,Garigliano,Senior Engineer,1997-01-29,40000
465661,Mohammad,Raoux,Senior Engineer,1988-02-26,61212
465663,Anoosh,Llado,Staff,1996-08-03,66840
465679,Georgy,Segond,Engineer,1992-09-18,40000
465679,Georgy,Segond,Senior Engineer,2001-09-18,40000
465680,Gen,Czap,Engineer,1985-02-19,76784
465680,Gen,Czap,Senior Engineer,1994-02-19,76784
465681,Stevo,Peral,Senior Staff,1985-09-13,74251
465696,Roselyn,Thiran,Engineer,1996-02-17,53054
465696,Roselyn,Thiran,Senior Engineer,2001-02-16,53054
465698,Ranan,Demos,Senior Staff,1988-12-02,65305
465699,Aral,Schwabacher,Senior Staff,1985-09-28,40000
465723,Eben,Siochi,Engineer,1988-03-29,56078
465723,Eben,Siochi,Senior Engineer,1993-03-29,56078
465725,Youngkon,Moffat,Senior Engineer,1987-04-03,40000
465739,Wilmer,Verhaegen,Technique Leader,1986-08-25,50886
465740,Mohammed,Jahnichen,Senior Engineer,1987-02-25,74261
465751,Elzbieta,Thorensen,Assistant Engineer,1999-07-16,60179
465757,Brewster,Morris,Senior Engineer,1993-09-22,41946
465760,Tristan,Cullers,Senior Staff,2001-10-15,93023
465760,Tristan,Cullers,Staff,1995-10-16,93023
465783,Constantino,Tchuente,Senior Staff,1992-06-22,69709
465791,Atreye,Azuma,Staff,1996-01-29,54186
465793,Make,Baek,Engineer,1986-03-13,41772
465793,Make,Baek,Senior Engineer,1995-03-13,41772
465809,Shigeichiro,Herath,Senior Staff,2001-03-20,46262
465809,Shigeichiro,Herath,Staff,1992-03-20,46262
465818,Eben,Rosiles,Engineer,1987-11-13,40000
465818,Eben,Rosiles,Senior Engineer,1995-11-13,40000
465819,Ibibia,Hambrick,Engineer,1995-03-25,40000
465819,Ibibia,Hambrick,Senior Engineer,2000-03-24,40000
465829,Dante,Beidas,Engineer,1988-12-01,40000
465829,Dante,Beidas,Senior Engineer,1996-12-01,40000
465857,Nahla,Peron,Senior Staff,1992-08-31,76337
465857,Nahla,Peron,Staff,1987-09-01,76337
465865,Anneli,Braunschweig,Engineer,1985-04-18,43843
465865,Anneli,Braunschweig,Senior Engineer,1993-04-18,43843
465872,Maria,Litzler,Engineer,1988-10-09,40000
465872,Maria,Litzler,Senior Engineer,1993-10-09,40000
465873,Paddy,Ishibashi,Engineer,1994-02-04,50286
465873,Paddy,Ishibashi,Senior Engineer,2001-02-04,50286
465880,Khoa,Wolniewicz,Engineer,1989-07-10,50362
465880,Khoa,Wolniewicz,Senior Engineer,1996-07-10,50362
465885,Gian,Randt,Engineer,1987-11-26,46027
465885,Gian,Randt,Senior Engineer,1995-11-26,46027
465893,Kish,Moffat,Senior Staff,1986-12-04,40000
465900,Hatim,Maginnis,Senior Staff,1993-08-12,40000
465900,Hatim,Maginnis,Staff,1985-08-12,40000
465901,Magdalena,Facello,Engineer,1998-12-30,49714
465904,Lorien,Schmezko,Engineer,1995-06-02,40000
465904,Lorien,Schmezko,Senior Engineer,2002-06-02,40000
465932,Mori,Stifter,Senior Staff,1992-01-27,70373
465932,Mori,Stifter,Staff,1986-01-27,70373
465936,Yongqiao,Roison,Senior Staff,1986-02-17,60098
465950,Baocai,Koshiba,Senior Staff,1999-11-02,40000
465950,Baocai,Koshiba,Staff,1990-11-02,40000
465956,Arto,Erbe,Engineer,1997-06-13,40000
465967,Mani,Liedekerke,Engineer,1987-06-28,44415
465967,Mani,Liedekerke,Senior Engineer,1992-06-27,44415
465977,Kiyotoshi,Suermann,Engineer,1991-04-30,64136
465977,Kiyotoshi,Suermann,Senior Engineer,2000-04-29,64136
465980,Kazuhito,Hmelo,Engineer,1985-12-12,47564
465980,Kazuhito,Hmelo,Senior Engineer,1994-12-12,47564
466001,Ashish,Levasseur,Engineer,1986-12-21,62020
466001,Ashish,Levasseur,Senior Engineer,1994-12-21,62020
466034,Saniya,Lovengreen,Senior Staff,1992-08-01,83068
466034,Saniya,Lovengreen,Staff,1986-08-02,83068
466042,Debaprosad,Yetto,Engineer,1990-08-20,46809
466042,Debaprosad,Yetto,Senior Engineer,1999-08-20,46809
466051,Keiichiro,Giaccio,Senior Staff,1993-10-21,64534
466051,Keiichiro,Giaccio,Staff,1986-10-21,64534
466058,Zhonghui,Murtha,Staff,1996-05-02,73298
466063,Heon,Wendorf,Senior Staff,1995-03-08,50990
466063,Heon,Wendorf,Staff,1990-03-08,50990
466070,Xiaoqiu,Ranta,Engineer,1986-05-06,46974
466070,Xiaoqiu,Ranta,Senior Engineer,1995-05-06,46974
466076,Shahaf,Vitiello,Engineer,1985-05-20,42834
466076,Shahaf,Vitiello,Senior Engineer,1994-05-20,42834
466082,Alejandra,Sooriamurthi,Senior Staff,1994-04-26,44033
466082,Alejandra,Sooriamurthi,Staff,1988-04-26,44033
466095,Candido,Stemann,Technique Leader,1987-07-04,40000
466101,Manibrata,Kropp,Senior Staff,1996-11-01,60639
466101,Manibrata,Kropp,Staff,1988-11-01,60639
466103,Phule,Homond,Engineer,1985-10-15,54570
466103,Phule,Homond,Senior Engineer,1993-10-15,54570
466104,Valter,Junot,Engineer,1986-01-18,49841
466104,Valter,Junot,Senior Engineer,1995-01-18,49841
466121,Fuqing,Trumbly,Senior Staff,1994-06-06,55577
466121,Fuqing,Trumbly,Staff,1988-06-06,55577
466128,Duke,Viele,Staff,1999-06-05,40000
466134,Mansur,Kamble,Assistant Engineer,1988-11-15,42182
466134,Mansur,Kamble,Engineer,1994-11-15,42182
466134,Mansur,Kamble,Senior Engineer,2000-11-14,42182
466159,Ebbe,Azevdeo,Senior Staff,1995-03-22,43653
466159,Ebbe,Azevdeo,Staff,1987-03-22,43653
466168,Khun,McFarlin,Engineer,1999-10-26,40000
466170,Jacqueline,Zaumen,Senior Engineer,1986-03-15,60504
466180,Troy,Lukaszewicz,Engineer,1985-02-09,71601
466180,Troy,Lukaszewicz,Senior Engineer,1992-02-10,71601
466186,Alenka,Redmiles,Senior Staff,1993-03-20,42496
466186,Alenka,Redmiles,Staff,1985-03-20,42496
466188,Adly,Landherr,Senior Staff,1992-06-23,73740
466188,Adly,Landherr,Staff,1985-06-23,73740
466205,Zeydy,Callaway,Senior Engineer,1988-04-13,58345
466226,Gianluca,Talmor,Engineer,1999-02-23,40000
466227,Palash,Manderick,Engineer,1987-06-21,60463
466227,Palash,Manderick,Senior Engineer,1994-06-21,60463
466244,Radhakrishnan,Antonisse,Technique Leader,1990-03-26,40000
466247,Zongyan,Furedi,Engineer,1989-06-16,54865
466247,Zongyan,Furedi,Senior Engineer,1994-06-16,54865
466251,Ger,Halevi,Engineer,1986-08-14,55100
466251,Ger,Halevi,Senior Engineer,1991-08-14,55100
466260,Lijia,Zongker,Senior Engineer,1995-10-03,52090
466264,Bingning,Ramsak,Senior Staff,1995-10-29,40000
466264,Bingning,Ramsak,Staff,1988-10-28,40000
466272,Pohua,DeMori,Engineer,1997-06-14,64477
466273,Gina,Shihab,Senior Staff,1997-03-01,40000
466279,Adil,Goodrum,Senior Staff,1995-03-24,86419
466282,Yishay,Setlzner,Staff,1997-11-08,40000
466297,Jaques,Ramras,Senior Staff,1991-07-28,72146
466297,Jaques,Ramras,Staff,1985-07-28,72146
466299,Kwee,Greenaway,Staff,1995-05-11,63180
466315,Dante,Majewski,Engineer,1986-12-07,41497
466315,Dante,Majewski,Senior Engineer,1994-12-07,41497
466320,Shigehiro,Janetzko,Senior Staff,1993-08-15,40000
466320,Shigehiro,Janetzko,Staff,1988-08-15,40000
466323,Luerbio,Prochazka,Staff,1999-05-06,47890
466342,Leandro,Wissmann,Senior Staff,1993-07-30,40000
466342,Leandro,Wissmann,Staff,1988-07-30,40000
466345,Baoqiu,Sluis,Senior Staff,1996-02-04,58881
466345,Baoqiu,Sluis,Staff,1991-02-04,58881
466404,Gil,Hatcliff,Senior Staff,1993-07-15,59040
466404,Gil,Hatcliff,Staff,1985-07-15,59040
466408,Tremaine,Fritzsche,Senior Staff,1999-02-03,40000
466408,Tremaine,Fritzsche,Staff,1990-02-03,40000
466416,Weiyi,Pargaonkar,Senior Engineer,1986-08-22,55466
466431,Taegyun,Gladwell,Engineer,1985-06-25,40000
466431,Taegyun,Gladwell,Senior Engineer,1993-06-25,40000
466440,Gill,Morton,Senior Staff,1994-05-16,40000
466440,Gill,Morton,Staff,1987-05-16,40000
466462,Duke,Pillow,Engineer,1988-07-02,52427
466462,Duke,Pillow,Senior Engineer,1997-07-02,52427
466468,Irena,Granlund,Staff,1999-03-04,78859
466487,Makato,Strooper,Staff,1998-10-05,62415
466490,Masako,Lenart,Engineer,1986-01-13,63853
466490,Masako,Lenart,Senior Engineer,1993-01-13,63853
466493,Giordano,Naumovich,Engineer,1985-09-07,48774
466493,Giordano,Naumovich,Senior Engineer,1994-09-07,48774
466496,Utz,Raoux,Engineer,1986-11-30,44647
466496,Utz,Raoux,Senior Engineer,1993-11-30,44647
466511,Ramya,Tagansky,Senior Engineer,1990-09-29,43641
466521,Huican,Chaudhury,Engineer,1986-12-06,40000
466521,Huican,Chaudhury,Senior Engineer,1994-12-06,40000
466527,Shawna,Eterovic,Senior Staff,1988-08-05,80243
466531,Sachar,Rindone,Assistant Engineer,1994-04-25,40000
466539,Van,Chappelet,Engineer,1985-03-01,41680
466539,Van,Chappelet,Senior Engineer,1994-03-01,41680
466550,Monique,Narahara,Senior Staff,1993-07-18,40000
466550,Monique,Narahara,Staff,1987-07-19,40000
466556,Xinglin,Karnin,Engineer,1988-11-20,40000
466556,Xinglin,Karnin,Senior Engineer,1993-11-20,40000
466572,Babette,Coullard,Senior Staff,1992-07-13,77723
466572,Babette,Coullard,Staff,1985-07-13,77723
466575,Otmar,Langford,Engineer,1987-04-04,58312
466575,Otmar,Langford,Senior Engineer,1996-04-03,58312
466584,Irene,Demizu,Senior Staff,1986-07-13,40000
466599,Arunachalam,Stifter,Engineer,1992-06-05,47071
466599,Arunachalam,Stifter,Senior Engineer,1999-06-06,47071
466605,Harngdar,Sury,Technique Leader,1988-05-01,60419
466615,Mats,Wixon,Engineer,1991-07-04,40000
466615,Mats,Wixon,Senior Engineer,2000-07-03,40000
466621,Mohit,Fabrizio,Senior Staff,1988-03-29,40000
466629,Hailing,Marchegay,Senior Staff,1995-02-13,72942
466629,Hailing,Marchegay,Staff,1986-02-13,72942
466632,Sumant,Burnard,Senior Staff,1992-06-14,77475
466632,Sumant,Burnard,Staff,1987-06-15,77475
466635,Harngdar,Nations,Senior Staff,1996-05-24,66136
466635,Harngdar,Nations,Staff,1988-05-24,66136
466662,Bojan,Buescher,Senior Staff,1994-09-26,78419
466662,Bojan,Buescher,Staff,1986-09-26,78419
466666,Visit,Gente,Engineer,1992-09-28,55097
466666,Visit,Gente,Senior Engineer,1998-09-28,55097
466679,Yuriy,Peral,Senior Staff,2001-06-30,45008
466679,Yuriy,Peral,Staff,1994-06-30,45008
466698,Thanasis,Makrucki,Senior Staff,1994-07-07,40000
466701,Frederique,Ashish,Staff,1998-08-06,66039
466704,Masami,Braccini,Technique Leader,1992-05-31,55256
466710,Becky,Chachaty,Senior Engineer,1986-02-22,76498
466711,Adib,Zeidenstein,Senior Staff,1986-12-24,40000
466724,Yuichiro,Gronowski,Engineer,1986-12-13,40000
466724,Yuichiro,Gronowski,Senior Engineer,1995-12-13,40000
466739,Navid,Birge,Engineer,1991-12-30,45080
466739,Navid,Birge,Senior Engineer,2000-12-29,45080
466740,Oddvar,Feldhoffer,Senior Staff,1993-06-15,57298
466740,Oddvar,Feldhoffer,Staff,1985-06-15,57298
466743,Bogdan,Salvesen,Engineer,1998-03-04,49335
466749,Eckart,Sridhar,Engineer,1991-11-30,40000
466749,Eckart,Sridhar,Senior Engineer,1997-11-29,40000
466753,Stevo,Kushner,Senior Staff,1992-08-11,70364
466753,Stevo,Kushner,Staff,1986-08-12,70364
466755,Zhongwei,Gill,Staff,1999-12-01,76502
466758,Hugo,Anandan,Senior Staff,1996-11-24,41047
466758,Hugo,Anandan,Staff,1990-11-25,41047
466759,Ferdinand,Ashish,Engineer,1986-12-29,40000
466759,Ferdinand,Ashish,Senior Engineer,1991-12-29,40000
466764,Tadanori,Tsukuda,Staff,1998-12-28,77406
466767,Behnaam,Hasenauer,Senior Engineer,1987-12-12,51186
466784,Mohit,Schiper,Assistant Engineer,1987-04-30,40373
466784,Mohit,Schiper,Engineer,1994-04-30,40373
466784,Mohit,Schiper,Senior Engineer,2001-04-30,40373
466787,Heekeun,Piazza,Engineer,1999-11-22,40000
466797,Raimond,Thimonier,Senior Staff,1991-04-23,74981
466797,Raimond,Thimonier,Staff,1985-04-23,74981
466807,Haldun,Wroclawski,Staff,1998-03-21,72843
466835,Shridhar,Jenevein,Staff,1999-11-05,40724
466837,Josyula,Bruckman,Engineer,1993-02-06,55546
466837,Josyula,Bruckman,Senior Engineer,1998-02-06,55546
466867,Kwangjo,Klerer,Assistant Engineer,1997-01-25,68241
466869,Flemming,Magalhaes,Senior Staff,1996-03-02,76420
466869,Flemming,Magalhaes,Staff,1990-03-03,76420
466878,Zine,Chenoweth,Senior Staff,1993-10-02,73043
466878,Zine,Chenoweth,Staff,1988-10-02,73043
466958,Patricio,Snedden,Technique Leader,1985-06-10,40000
466969,Sariel,Skogmar,Engineer,1988-09-15,40679
466969,Sariel,Skogmar,Senior Engineer,1993-09-15,40679
466972,Aamer,Haldar,Engineer,1988-03-25,46892
466972,Aamer,Haldar,Senior Engineer,1996-03-25,46892
466983,Sachio,Meszaros,Engineer,1990-10-05,51133
466983,Sachio,Meszaros,Senior Engineer,1997-10-05,51133
466984,Maya,Rosar,Engineer,1992-08-19,45339
466984,Maya,Rosar,Senior Engineer,2000-08-19,45339
466996,Etsuo,Cronin,Engineer,1987-08-27,40000
466996,Etsuo,Cronin,Senior Engineer,1994-08-27,40000
467011,Adib,Srimani,Senior Staff,1996-01-22,76953
467011,Adib,Srimani,Staff,1987-01-22,76953
467017,Kolar,Gente,Assistant Engineer,1999-07-20,40000
467020,Kyoichi,Provine,Engineer,1985-02-05,40000
467020,Kyoichi,Provine,Senior Engineer,1992-02-06,40000
467050,Manohar,Birta,Senior Engineer,1988-01-18,40000
467058,Gift,Kaltofen,Senior Staff,1995-05-21,51404
467058,Gift,Kaltofen,Staff,1988-05-20,51404
467060,Aimee,Baik,Senior Staff,1991-10-07,40000
467065,Jeanne,Ginneken,Engineer,1988-11-12,50579
467065,Jeanne,Ginneken,Senior Engineer,1996-11-12,50579
467080,Jessie,Buchter,Senior Staff,1994-08-21,40000
467112,Tsvetan,Eppinger,Senior Staff,1991-01-08,41757
467112,Tsvetan,Eppinger,Staff,1986-01-08,41757
467116,Shirish,Straney,Staff,1993-08-17,60786
467129,Richara,Reinhard,Senior Staff,1994-07-11,76438
467129,Richara,Reinhard,Staff,1985-07-11,76438
467130,Cristinel,Passafiume,Senior Staff,1992-12-25,40000
467134,Xuedong,Wendorf,Senior Staff,1992-09-23,85833
467134,Xuedong,Wendorf,Staff,1986-09-24,85833
467136,Candido,Munke,Engineer,1997-05-26,68496
467146,Hinrich,Chappelet,Senior Engineer,1985-07-04,53078
467160,Geraldo,Lyonns,Engineer,1996-05-12,40000
467160,Geraldo,Lyonns,Senior Engineer,2001-05-12,40000
467161,Visit,Demos,Engineer,1986-06-25,40000
467161,Visit,Demos,Senior Engineer,1995-06-25,40000
467163,Sadok,Heering,Staff,1999-12-29,70996
467203,Leaf,Bolsens,Senior Engineer,1988-05-03,52212
467204,Shiv,Tyugu,Senior Staff,1990-11-20,67255
467204,Shiv,Tyugu,Staff,1985-11-20,67255
467219,Yongmao,Baaleh,Senior Staff,1998-12-03,40000
467219,Yongmao,Baaleh,Staff,1990-12-03,40000
467222,Xiaoheng,Suri,Engineer,1996-06-09,63938
467242,Abdulah,Kalefeld,Senior Staff,1991-10-27,40000
467242,Abdulah,Kalefeld,Staff,1985-10-27,40000
467288,Tze,Feinberg,Staff,1998-08-25,55638
467292,Ioana,Byoun,Senior Staff,1986-03-26,78313
467303,Chaosheng,Schach,Engineer,1986-09-19,40000
467303,Chaosheng,Schach,Senior Engineer,1992-09-18,40000
467308,Ishfaq,Cappello,Senior Staff,1993-04-17,40959
467308,Ishfaq,Cappello,Staff,1987-04-18,40959
467331,Jeane,Boreale,Technique Leader,1995-09-29,56611
467345,Florian,Kobuchi,Senior Staff,1994-08-15,74817
467345,Florian,Kobuchi,Staff,1986-08-15,74817
467357,Suebskul,Lichtman,Assistant Engineer,1988-05-12,48994
467357,Suebskul,Lichtman,Engineer,1995-05-13,48994
467357,Suebskul,Lichtman,Senior Engineer,2002-05-13,48994
467360,Bodh,Garnier,Engineer,1986-10-30,40000
467360,Bodh,Garnier,Senior Engineer,1995-10-30,40000
467362,Zhensheng,Codenie,Engineer,1989-09-16,53254
467362,Zhensheng,Codenie,Senior Engineer,1994-09-16,53254
467375,Genta,Felcyn,Senior Staff,2001-02-17,40000
467375,Genta,Felcyn,Staff,1992-02-18,40000
467381,Satyanarayana,Perez,Engineer,1996-08-04,58285
467385,Hugo,Caine,Engineer,1986-07-10,40000
467385,Hugo,Caine,Senior Engineer,1994-07-10,40000
467397,Nahum,Benzmuller,Assistant Engineer,1985-08-22,47114
467397,Nahum,Benzmuller,Engineer,1994-08-22,47114
467410,Zdislav,Chaudhuri,Senior Staff,1995-08-05,67622
467410,Zdislav,Chaudhuri,Staff,1988-08-04,67622
467418,Marl,Ranai,Engineer,1985-04-09,42453
467418,Marl,Ranai,Senior Engineer,1991-04-09,42453
467430,Angel,Ossenbruggen,Technique Leader,1986-09-10,40000
467443,Xiadong,Ramamoorthy,Assistant Engineer,1986-07-21,40000
467443,Xiadong,Ramamoorthy,Engineer,1994-07-21,40000
467443,Xiadong,Ramamoorthy,Senior Engineer,2002-07-21,40000
467447,Sakthirel,Kandlur,Engineer,1995-04-05,40000
467447,Sakthirel,Kandlur,Senior Engineer,2001-04-04,40000
467448,Halsur,Collette,Engineer,1988-10-03,40000
467448,Halsur,Collette,Senior Engineer,1997-10-03,40000
467452,Sailaja,Waeselynck,Engineer,1999-07-22,48426
467460,Parviz,Michaeli,Engineer,1985-12-07,52646
467460,Parviz,Michaeli,Senior Engineer,1990-12-07,52646
467461,Mohamadou,Muntz,Senior Engineer,1988-07-03,40000
467472,Idoia,Hooghiemstra,Assistant Engineer,1988-05-12,44504
467472,Idoia,Hooghiemstra,Engineer,1993-05-12,44504
467472,Idoia,Hooghiemstra,Senior Engineer,1998-05-12,44504
467480,Kiyokazu,Fadgyas,Senior Staff,1986-10-23,56460
467497,Phillip,Schach,Engineer,1999-02-28,46726
467500,Sanjiv,Syang,Staff,1997-10-21,59729
467502,Sukumar,Danner,Engineer,1986-09-25,40000
467502,Sukumar,Danner,Senior Engineer,1992-09-24,40000
467511,Akemi,Thambidurai,Senior Staff,1997-11-14,71603
467511,Akemi,Thambidurai,Staff,1988-11-14,71603
467514,Khalid,Mateescu,Engineer,1987-04-09,40000
467514,Khalid,Mateescu,Senior Engineer,1996-04-08,40000
467520,Xianlong,Onuegbe,Staff,1996-12-31,82039
467521,Juichirou,Giarratana,Engineer,1996-02-06,62506
467524,Youngkon,Pearson,Senior Staff,2002-07-24,79405
467524,Youngkon,Pearson,Staff,1995-07-24,79405
467554,Shalesh,Zockler,Senior Staff,1994-07-22,40000
467554,Shalesh,Zockler,Staff,1986-07-22,40000
467559,Nathalie,Wilharm,Assistant Engineer,1996-01-16,40000
467581,Dines,Dalphin,Senior Engineer,1997-11-17,40000
467589,Zongyan,DuCasse,Engineer,1990-04-03,40000
467589,Zongyan,DuCasse,Senior Engineer,1996-04-01,40000
467593,Mayuko,Reghbati,Senior Staff,1993-08-27,76220
467593,Mayuko,Reghbati,Staff,1988-08-27,76220
467607,Gio,Randt,Senior Staff,1995-08-22,54012
467607,Gio,Randt,Staff,1986-08-22,54012
467609,Jongsuk,Masada,Senior Engineer,1986-09-12,40000
467616,Manton,Kitai,Engineer,1987-08-03,44008
467616,Manton,Kitai,Senior Engineer,1995-08-03,44008
467618,Jasminko,Isard,Engineer,1986-02-04,53756
467618,Jasminko,Isard,Senior Engineer,1991-02-04,53756
467620,Abdelaziz,Melichar,Senior Staff,2001-12-20,40000
467620,Abdelaziz,Melichar,Staff,1994-12-20,40000
467626,Kolar,Vasanthakumar,Engineer,1999-04-03,40000
467629,Kristof,Solares,Senior Staff,2000-06-18,52829
467629,Kristof,Solares,Staff,1993-06-18,52829
467630,Radhika,Smeets,Technique Leader,1987-04-03,51190
467645,Parviz,Suessmith,Senior Staff,1995-05-09,44381
467645,Parviz,Suessmith,Staff,1987-05-09,44381
467663,Florian,Talmon,Senior Engineer,1986-11-04,57863
467665,Gio,Lamma,Senior Staff,1994-04-14,76942
467665,Gio,Lamma,Staff,1985-04-14,76942
467680,Ravishankar,Luon,Senior Staff,1991-06-13,85564
467680,Ravishankar,Luon,Staff,1985-06-13,85564
467697,Freyja,Hebert,Engineer,1991-02-18,47441
467697,Freyja,Hebert,Senior Engineer,2000-02-18,47441
467705,Jayesh,Fendler,Senior Staff,1988-03-29,61103
467706,Xianlong,Nastansky,Senior Staff,1999-07-09,68383
467706,Xianlong,Nastansky,Staff,1992-07-08,68383
467712,Maik,Iisaka,Engineer,1987-01-04,42397
467712,Maik,Iisaka,Senior Engineer,1994-01-04,42397
467714,Guadalupe,Kleiser,Senior Staff,1996-06-02,51448
467714,Guadalupe,Kleiser,Staff,1990-06-03,51448
467725,Lein,Bridgland,Engineer,1988-06-12,58144
467725,Lein,Bridgland,Senior Engineer,1995-06-13,58144
467728,Chaosheng,Rodiger,Engineer,1997-09-01,40000
467730,Miyeon,Eldridge,Assistant Engineer,1999-07-09,52180
467738,Kien,Zielinski,Senior Staff,1994-12-01,55378
467738,Kien,Zielinski,Staff,1988-12-01,55378
467760,Taiji,Pocchiola,Senior Staff,1997-11-09,47888
467760,Taiji,Pocchiola,Staff,1988-11-09,47888
467771,Breannda,Schaad,Senior Staff,1995-11-20,64014
467773,Xuejia,Guenter,Senior Staff,1986-01-29,68263
467787,Xiaoqiang,Ferriere,Senior Staff,1987-06-03,53627
467804,Billie,Merli,Senior Staff,1997-09-07,62519
467804,Billie,Merli,Staff,1988-09-07,62519
467816,Vasiliy,Rohrbach,Engineer,1987-12-25,50162
467816,Vasiliy,Rohrbach,Senior Engineer,1996-12-24,50162
467818,Radhia,Glinert,Engineer,1987-01-06,40000
467818,Radhia,Glinert,Senior Engineer,1996-01-06,40000
